contig	length	cov_mean_sample_0314	cov_mean_sample_0322	cov_mean_sample_0328	cov_mean_sample_0403	cov_mean_sample_0416	cov_mean_sample_0419	cov_mean_sample_0423	cov_mean_sample_0507	cov_mean_sample_0516	cov_mean_sample_0521	cov_mean_sample_0531	cov_mean_sample_0604	cov_mean_sample_0613	cov_mean_sample_0619	cov_mean_sample_0628	cov_mean_sample_0705	cov_mean_sample_0709	cov_mean_sample_0717	cov_mean_sample_0802	cov_mean_sample_0806	cov_mean_sample_0813	cov_mean_sample_0820	cov_mean_sample_0823	cov_mean_sample_0828	cov_mean_sample_0903	cov_mean_sample_0910	cov_mean_sample_0920	cov_mean_sample_0924	cov_mean_sample_1001	cov_mean_sample_1004	cov_mean_sample_1015	cov_mean_sample_1022	cov_mean_sample_1028	cov_mean_sample_1105	cov_mean_sample_1123	cov_mean_sample_1128	cov_mean_sample_1220
OTU_282	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_283	422	0	0.547392	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106635	0	0.239336	0	0	0.239336	0	0	0	0	0	0
OTU_280	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.430914	0	0	0	0	0	0
OTU_281	407	2.223585	46.162120	2.027026	7.714987	6.154788	12.361170	1.712530	5.027023	3.707615	0	16.714984	2.314496	3.945943	8.714979	1.724814	0	0	0	2.056509	1.727271	0	4.938571	0.643734	0	0	24.739547	6.078622	2.714985	3.068793	1.071253	3.867319	1.597050	0	4.265353	1.233414	6.120391	0.744471
OTU_286	422	0	0	0	0	0	0	0	0.478673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.284357	0	0	0	0	5.047392	1.509478	0	3.414692	0.466825	0	0	0	0.478673	0.718008
OTU_287	402	0	1.004975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502488	0.502488	0.251244	0.502488	0	0	0	0	0	0	0	1.024876
OTU_284	407	2.272725	11.582310	0	3.587220	0	6.294836	0.194103	1.240785	1.159705	0	0.248157	0	1.366092	0	0	0	0	0	0	0	0.488943	0.985257	0.398034	0.248157	0	6.918915	0	0.211302	0.348894	0	0.496314	0	0.724815	0	0.496314	0	5.034395
OTU_285	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_462	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.232227
OTU_463	402	0	0	0	0	0	0.753732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_460	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_461	344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_466	427	0	0.341921	0	0	0	0.466043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0.330211
OTU_467	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_464	422	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0.239336	0	0	0	0	0	0	0	0	0	0	0	0
OTU_465	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_468	422	0	0.473933	0.118483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109005	0	0	0	0	0	0	0	0	0
OTU_469	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091358	0.111111	0	0	0	0	0	0	0	0	0	0
OTU_264	422	0	0	0	0	0	0	0	0.478673	0	0	0.239336	0	1.196680	2.855448	0	0	0.573460	0.239336	10.824645	4.497631	7.466823	0.478673	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0
OTU_265	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244
OTU_309	427	0	0	0	0.121780	0	0.128806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_308	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126866	0	0.097015	0
OTU_260	422	0	0.239336	0	0	0.239336	0	0	0.478673	0	0	0	0	0	0	0.213270	0	0	0	0	0	0	0.239336	0.239336	0	0	0	0.239336	0.656398	1.428910	0	0.478673	0	0	0.907583	0	0	1.675357
OTU_261	422	0	0	0	0	0	0	0	0.947866	0	0	0.229858	0	0	0.239336	0	0	0	0	0	0	0	0.469194	0	0	0	0	0	0	0	0	0	0	0.232227	0.163507	0	0.239336	0
OTU_262	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_263	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_303	402	0	0.398009	0	0	0.626867	0	0.251244	0	0.251244	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0.251244	0	0	0	0	0
OTU_302	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.995036	0.493796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_301	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_300	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_307	402	0	0	0	0	0	0.109453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0.495025	0	0	0	0	0	0	0	0	0	0	0
OTU_306	402	0	4.450248	0	0.980099	0.495025	0.970149	0.385571	2.748753	0.502488	1.052238	0	0	1.189053	2.582094	0	2.467662	0.907961	0.243781	2.689055	0.492537	1.467660	2.992541	3.087065	2.910448	2.432838	1.248756	2.768657	4.057215	3.808458	0.845771	2.129357	1.716417	0.743781	1.380595	0.303483	3.266170	3.014924
OTU_305	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_304	302	0.334437	1.324503	0	0	0	0.334437	0	28.539734	0	6.238407	0	0	0.658940	6.102652	1.298013	15.675500	1.986753	0.668875	2.503306	1.327815	6.307950	16.764902	33.466887	7.635765	4.996684	0.990066	25.228485	19.605965	20.096028	3.658941	26.205298	11.559598	2.341059	5.731787	0	6.162252	4.039734
OTU_634	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249383	0	0	0	0	0	0
OTU_633	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101990	0	0	0
OTU_632	405	0	0	0	0	0	0	0	0.249383	0	0	0	0	0	0.249383	0	0	0	0	0	0	0.249383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_631	426	0	0	0	0	0	0	0	1.176056	0	0.474179	0	0	0	0	0	0	0.389671	0	0.462441	0.431925	1.882630	0.704225	0.406103	0	0	0.237089	0	1.408450	0	0	0.474177	0.237089	0	0	0	0.711267	0.474178
OTU_630	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_395	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1227	407	0.496314	5.113017	0.358722	1.943488	1.471743	1.481571	0	4.825550	0.484030	0	1.230957	0	0.592137	1.469287	0	0.496314	0	0	0.496314	0	1.570023	3.203931	1.071252	0	0	7.911547	2.906632	2.712530	2.474199	0.599508	1.977885	0.977886	0	2.501226	0	3.464372	0.737100
OTU_417	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_416	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_415	405	0	1.281483	0	0	0	0.249383	0	0	0	0	0	0	0.241975	0	0	0	0	0	0	0	0	0	0.249383	0	0	0.249383	6.923453	0.498765	1.476545	0	1.738270	0	0	0	0	0	0
OTU_414	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_413	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_412	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239905
OTU_411	316	0	0	0	0.319620	0	0	0	1.908226	0	0	0	0	0	0	0	0	0	0	1.060124	0	0.762658	2.341771	0.136076	0.113924	0.142405	0	0.958861	1.268988	0.958860	0	0.639241	0.639240	0	0.639240	0	0	0.319620
OTU_410	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1189	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_762	427	0	0.236534	0	0	0	0	0.074941	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0.695550	0	0	0	1.878221	1.529273	0.466042	0	0.236534	1.419204	0	0	0	0.473068	0.311475
OTU_949	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_948	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159251	0	0	0	0	0	0
OTU_419	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.004975	0	0	0	0	0	0.358209	0	0	0
OTU_418	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_785	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_784	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_783	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_782	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.853596	1.106700	3.424318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_781	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_780	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238208	0	0	0	0
OTU_721	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176617	0	0	0	0	0	0	0	0	0	0.495024
OTU_867	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_865	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_862	423	0	0.226950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_789	424	1.176887	0	1.992924	0.238208	0.238208	0	0	0	0	0	0	0	0	0.238208	0.238208	0	0	0	0.238208	0	0.714623	0	0	0	0	1.853773	0.936321	0.238208	0.476415	0	0.238208	0	2.129715	0	0	0	0.323113
OTU_788	422	0	1.426539	0	0	0	0.239336	0	0.703792	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0.471564	1.611374	0	0	0.718010	2.857818	1.895735	0.950237	0.478673	1.675357	0.478673	0	0.372038	0	0.850710	3.573457
OTU_1259	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.099502	0.243781	0	0	0	0	0	0	0	0	0	0	0	0	0.109453	0	0	0
OTU_720	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1258	402	0	0	0	0	0	0	0	0	0	0	0	0	0.089552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_659	402	0	1.425372	0	0.251244	0.465173	0	0	0	0	0	0.330846	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0.216418	0	0.251244	0.199005
OTU_658	404	0	0.096535	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0.081683	0	0	0	0	0	0	0	0	0.242574	0.242574	0	0	0	0.500000	0	0	0	0
OTU_723	426	0	0	0	0	0	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_550	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1138	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1136	422	0	0.957346	0.471564	0.239336	0	0.556872	0.118483	0	0	0	0.239336	0	0	1.658767	0	0	0.239336	0.158768	0.478672	0	0	0	0	0	0	0	0.090047	0.710899	0	0	0	0	0	0	0	0	0.718008
OTU_1137	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0.239336	0	0	0	0	0	0	0	0
OTU_1134	422	0	0.360190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_551	310	0	2.238707	0	0	0	0	0	13.316126	0.638710	1.619356	0.977420	0	2.606451	21.290324	4.638710	1.629033	8.529034	0.325806	1.609678	0.758065	5.090325	7.925806	10.977422	1.522581	0.651613	0	14.222584	6.964522	3.777423	1.290321	6.809677	1.448388	2.606453	0	0	0	0.651613
OTU_1133	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_833	402	0.101990	2.062189	0	0.243781	0	0.529851	0	0	0.251244	0	0.179104	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0.186567	0	0	0	0	0	0	0	0	0
OTU_1252	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_655	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098726	0.321656	0	0	0.321656	0.643313	0	0	0	0	0
OTU_654	427	0	0	0	0	0	0.236534	0	0	0	0	0	0	0.229508	0.149883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0
OTU_884	402	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0.502488	0	0.502487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1250	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_657	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_523	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_522	426	0	0.457746	0	0.169014	0.107981	0.237089	0	0	0	0.140845	0	0	0.124413	1.171362	0.467136	0.706572	0	0	0.474178	0	0	0	2.075121	0.072770	0	1.882630	8.377937	5.044601	3.744131	1.422537	3.532862	2.103285	0.467136	1.950703	0	2.091549	1.338028
OTU_521	404	0	0.250000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_520	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_138	405	0	0	0	0	0	0	0.249383	0	0	0	0	0	0.170370	0	0	0	0	0	0	0	0.249383	0	0	0.249383	0	0	0	0	0	0	0	0	0	0	0.249383	0	0.249383
OTU_139	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.174941
OTU_525	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_524	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_134	403	0	0.250620	0	0	0	1.250620	0	0.501241	0.583127	0.089330	0.501241	0	0.250620	0.878412	0.250620	0	0.250620	0	0	0	0.354839	0	2.007445	0	0	0.250620	0.374690	0.250620	0	0	0.091811	0	0.250620	0	0	0	1.503721
OTU_135	407	0.248157	2.439801	0	0	0.729729	3.798523	0	0.496314	2.587223	0	11.221125	1.737100	10.211296	18.253061	0	1.095822	0.496314	0	0	0	0	0.496314	1.014741	0	0	0	0.837837	1.240785	0.744472	1.167075	0	0	0.164619	0	0	0	0
OTU_136	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219753	0	0	0	0	0	0	0	0.249383	0	0	0	0	0.249383	0	0	0.086420	0	0	0	0	0	0	0
OTU_137	427	0	0	0	0	0	0	0	0	0	0	0.236534	0	0.466042	1.309134	0.697893	0	0	0	0	0	0	0	0.236534	0	0	0.236534	0	0	0.473068	0	0	0	0	0	0	0	0
OTU_130	422	0	3.808058	0.239336	0.718010	0	3.808057	0	0.367298	1.156399	0	0	0.954977	0.718011	0.239336	0.393365	0	0	0	0	0.478672	0	0.239336	1.436020	0	0	2.864929	4.831755	2.599528	6.092417	1.436019	1.817534	0.239336	0.471564	12.571095	0	0.691942	10.412318
OTU_131	422	0.478673	4.284359	0	0.239336	1.409954	0.232227	0	0.239336	0	0	0.232227	0	0	0	0	0	0	0	0.239336	0	0	0	1.196683	0	0	3.931282	2.599527	0.478673	1.161137	0.471564	1.675355	0.239336	0	1.436020	0	0	15.549761
OTU_132	426	0.927232	6.525820	0.948358	0.464789	0.598591	1.659625	0.584507	0.704226	0.650234	0.474178	0.230047	0	0.237089	2.098589	0.910798	0	0.474179	0.237089	0.474179	0.075117	0	0	1.023475	0	0	3.065730	3.199532	1.802816	1.997650	0.474178	1.596243	1.422536	0	0.584507	0.474178	2.598592	2.845067
OTU_133	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_898	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1058	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250000	0	0	0	0	0	0	0	0	0	0
OTU_968	426	0	0	0	0.077465	0	0	0	1.185445	0	1.652586	0	0	0	0	0.359155	0	0	0	0	0	0.474178	0.711268	0.237089	0	0	0	1.107982	0.563380	0.948357	0.948359	1.274649	0.474179	0	0	0	0.474179	0.237089
OTU_558	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1051	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125592	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_559	423	0	0	0	0	0	0	0	0	0	0.470449	0	0	0	0	0	0	0	0	0	0.952718	0.238771	0	0	0	0	0	0	0	0	0	0	0.238771	0	0	0	0	0
OTU_1055	428	0.105140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.471963	0	0	0.235981	0	0	0	0	0	0	0	0	0	0	0.929907
OTU_1054	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111374	0	0	0	0	0	0	0
OTU_1056	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0	0	0	0	0	0	0	0	0	0	0	0.502487
OTU_707	422	0	0	0	0.087678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478673	0	0	0	0	0	1.080569
OTU_953	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_58	427	0	0.557376	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0
OTU_59	402	1.634329	35.873128	0.251244	1.435323	3.184080	8.952738	2.763686	0.502487	1.708954	0	1.004977	1.743781	1.495026	1.858208	1.676616	0	0	1.004974	1.004975	0	0.251244	0	1.758707	0	0	6.584575	3.223882	2.828355	0.741292	0.502487	1.174129	0.746269	0	0.502488	0.502488	1.271144	7.119404
OTU_652	427	0	0	0	0	0	0.463701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0
OTU_50	404	16.532179	68.883625	6.418317	22.341575	8.569305	16.141088	6.227722	5.210400	18.027227	0	6.834159	1.492574	0.118812	6.908422	3.309407	2.688118	3.465347	0.500000	0.410891	1.945543	1.618812	3.363860	4.962871	0.500000	0.750000	97.245059	28.643573	8.042080	25.230195	5.683173	28.299505	8.188117	1.490099	7.846541	3.371288	42.185631	40.433158
OTU_51	427	1.419205	13.967215	2.355971	0.557377	0.466042	12.269314	0.473068	0	2.976578	0	7.156909	0.946137	7.618259	20.920377	2.023418	1.271662	0	0	0	0	0.454333	0	0.648712	0	0	4.590167	2.822014	2.074941	4.836061	0.473067	0.468384	0.236534	0	0.702576	0.473068	0	3.046837
OTU_52	426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_53	422	0	0	0	0	0	0	0	14.540283	0	1.196684	0	0	0	0.239336	0.928911	0	0	0	0.957346	0.710900	9.127957	9.481038	1.023697	0	0	0	3.336493	10.007115	4.398102	0.239336	1.343602	0.957346	1.436019	0.478673	0	0.718010	0.239336
OTU_54	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.251244	0	0	0.495025	0	0.159204	0	0	0	0.124378	0	0	0	0	0.243781
OTU_55	422	0	0.478673	0.239336	0.348342	0	0	0	4.054503	0.087678	0	0	0	0.703791	0	0	0	0	0	0	0	0.947867	0.957344	0.793837	0.239336	0	0.137441	0.950236	0.718010	0.718011	0.232227	4.092416	0.848341	0.786730	1.189572	0	0.928910	3.379148
OTU_56	404	0	0.250000	0.499999	0	0	0.160891	0	0.500000	0.250000	0	0.173267	0	0.079208	1.480197	0	0.158416	0	0	0.096535	0.250000	0.428218	0.500000	1.000001	0	0	0.126238	0.740098	1.762377	1.249999	0	1.977724	0.391089	0.408415	0.235149	0	0.250000	0
OTU_57	407	0.488943	2.481571	0	0	0	0	0.722358	0.481572	0.248157	0.289926	0	0	0	1.410318	0.754299	0.248157	0	0	0	0	0	0.240786	1.823094	0.407862	0.248157	1.240785	5.798524	2.216214	1.481571	0.248157	0.476658	1.233414	0.248157	0	0.481572	0	1.481571
OTU_736	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_737	403	0	0.250620	0	0	0.205955	0	0	0	0	0	0	0	0	0.101737	0	0	0	0	0	0	0	0	0.488834	0	0	0	0.250620	0.225806	0.089330	0	1.245657	0.250620	0.250620	0	0	0.501241	0.464020
OTU_734	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_735	427	0	0.236534	0	0	0	0.428572	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0.236534	0	0	0	0	0.236534
OTU_732	422	0	0.383886	0	0	0.225118	2.587674	0	0	0.239336	0	0.239336	0	0	0	0	0	0	0	0	0	0	0	0.876778	0	0	0.239336	0	0	0.239336	0	0	0	0	0	0	0	0
OTU_733	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_730	405	0	0	0	0.249383	0	0	0	0	0.249383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.249383	0	0	0	0	0	0	0.241975	0	0	0	0
OTU_731	427	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236534	0	0	0	0	0	0	0	0	0	0	0	0.236534	0.459016	0	0	0	0	0	0	0.133489	0	0	0
OTU_955	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_738	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.909527	0	0	0	0	0	0
