target_id,kallisto_coverage_120314,kallisto_coverage_120322,kallisto_coverage_120521,kallisto_coverage_120717,kallisto_coverage_120820
contig-156000495,5.843795918367347,87.61387755102041,0.6122448979591837,0.0,0.0
contig-19000870.2,0.58,23.06,5.86,1.48,9.6
contig-32000130,0.0,5.546091089108911,0.5544554455445544,0.31683168316831684,2.629219801980198
contig-63000229,0.0,8.740359897172237,5.655526992287918,0.0,6.683804627249357
contig-73000288,8.388704318936876,33.80398671096346,0.0,0.0,0.0
contig-62000672,0.3487822784810126,3.2911392405063293,0.0,0.0,0.0
contig-142000750,0.0,3.6405762711864402,0.0,0.0,0.0
contig-139000245,0.0,0.0,0.0,0.0,0.0
contig-133000885,0.0,36.918348623853205,0.0,0.0,0.45871559633027525
contig-104000869,0.0,0.0,0.0,0.0,9.67741935483871
contig-88000986,3.257328990228013,18.892508143322477,0.0,0.0,0.0
contig-76000734,3.248730964467005,14.822335025380712,0.0,0.0,0.0
contig-161000718,0.0,0.0,0.0,0.0,0.0
contig-120000414,0.2762430939226519,1.1049723756906076,0.0,0.0,1.9337016574585635
contig-163000352,0.6269592476489028,0.0,5.015673981191222,0.6269592476489028,1.8808777429467085
contig-125000029,0.0,0.8273009307135472,0.6204756980351602,0.1034126163391934,9.410548086866598
contig-79000588,0.0,0.0,6.6815144766147,0.0,4.008908685968819
contig-88000132,0.0,0.0,0.5988023952095809,0.0,0.5988023952095809
contig-95000566,1.0169491525423728,6.440677966101695,0.0,0.0,0.0
contig-98000089,0.0,0.0,0.0,0.0,3.9215686274509802
contig-44000843,0.3552397868561279,0.0,0.0,0.0,3.9076376554174073
contig-63000211,3.247259176448668,19.33228991988075,3.944512763182411,4.712316005217067,3.978162847028135
contig-52000377,0.0,5.913666026871401,0.0,0.0,0.0
contig-8000744,0.0,58.49176172370088,0.0,0.0,0.0
contig-74000576,0.0,0.0,22.174840085287848,0.0,2.55863539445629
contig-102000823,0.0,2.743682310469314,1.7328519855595668,2.454873646209386,9.904490974729242
contig-128000406,4.794520547945205,0.684931506849315,0.0,0.0,0.6951164383561645
contig-18000619,0.44372841726618695,2.453956834532374,5.606276978417266,3.3802458033573144,39.22811750599521
contig-55000181,8.537170263788969,0.4796163069544364,0.0,0.0,0.0
contig-31000621,0.0,0.8519701810436635,19.169329073482427,0.0,2.1299254526091587
contig-83000471,0.4914004914004914,6.87960687960688,0.0,0.0,0.0
contig-127000898,2.8562207130730046,1.3582342954159592,0.0,0.0,0.0
contig-202000056,0.0,6.953892668178383,0.0,0.0,0.0
contig-14000243,5.445180279617365,6.843267108167771,3.6055923473142015,0.0,0.515084621044886
contig-133000883,0.0,1.0752688172043012,0.0,0.0,0.0
contig-7000087,1.530612244897959,6.341107871720117,0.0,0.0,0.0
contig-131000927,7.6923076923076925,14.027149321266968,0.0,0.0,0.0
contig-82000520,0.30864197530864196,0.0,2.4691358024691357,0.0,5.246913580246913
contig-6000813,0.0,11.153552330022919,0.0,0.0,0.15278838808250572
contig-91000786,0.0,0.0,0.0,0.0,0.0
contig-134000669,0.0,22.31589519650655,0.0,0.0,0.0
contig-60000902,9.001731102135025,5.539526832083093,0.0,0.0,0.0
contig-6000767,0.1392757660167131,0.0,0.48746518105849584,0.34818941504178275,2.3676880222841223
contig-66000555,0.886045197740113,2.4105461393596985,4.218455743879472,1.2052730696798493,7.984934086629002
contig-39000939,11.042944785276074,8.305804624823029,7.550731477111845,0.0,0.18876828692779613
contig-27000941,0.0,0.6545223309230116,4.3385793279455545,0.0,1.8166142067205442
contig-43000284,3.0604319793681496,0.5357917472598325,0.0,0.0,0.0
contig-122000878,0.56657223796034,1.69971671388102,1.69971671388102,0.0,9.06515580736544
contig-155000420,1.0572687224669604,3.700440528634361,11.806167400881057,10.220264317180616,58.12563876651984
contig-140000699,1.2711864406779663,0.423728813559322,0.847457627118644,0.0,0.0
contig-121000699,2.1406727828746175,0.9174311926605505,0.0,4.587155963302752,5.5045871559633035
contig-24000440,0.0,0.43468811128015644,1.4344707672245165,0.3321108454683765,11.783873071071504
contig-153000080,0.7272727272727273,0.7272727272727273,42.18181818181818,32.36363636363636,11.272727272727273
contig-100000370,0.7109004739336493,0.23696682464454977,5.924170616113744,0.0,4.502369668246446
contig-25000649,0.0,0.33112582781456956,0.0,0.0,0.0
contig-177000572,0.46468225108225114,3.186147186147186,1.593073593073593,1.316017316017316,11.464311688311687
contig-78000720,5.882082980524979,0.18815834038950044,0.42337002540220153,0.0,0.1693480101608806
contig-181000770,0.0,0.0,0.0,0.0,0.0
contig-64000462,0.0,0.8610086100861009,2.091020910209102,0.0,4.305043050430505
contig-8000683,0.0,15.33554487179487,0.0,0.0,1.3665641025641024
contig-29000277,0.0,0.16792611251049538,0.5037783375314862,0.33585222502099077,3.022670025188917
contig-13000685,3.5721502683363147,8.675849731663686,0.0,0.0,0.0
contig-11000808,0.0,23.125564588979223,0.0,0.0,0.0
contig-14000867,1.083032490974729,2.583212996389892,0.0,0.0,0.0
contig-151000177,1.0781178731582322,0.24489045483664318,19.303139013452917,0.0,9.567828315182576
contig-38000641,0.2663115845539281,0.0,7.096431424766977,0.0,0.0
